1.924647199236488637e+00	1.768141570755618286e+00	2.086515100372298814e+00	1.554986498363481795e+00	2.310730926501106897e+00	2.510916198270240596e+00	2.298193310485850738e+00	1.948549424931095952e+00	6.512936962173216937e-01
1.448388887009144366e+00	1.286642801393355295e+00	2.320642281487409697e+00	6.055518728968508624e-01	1.876882725567168286e+00	1.545820922337616254e+00	1.625443889450746582e+00	2.364420925472863200e+00	4.995664306972757984e-02
1.673527437093436543e+00	1.236451714179999328e+00	7.641289741417942594e-01	1.726330542189773887e+00	2.048936681691535089e+00	3.124793162639364574e+00	1.458166423546598089e+00	1.664875180803800703e+00	1.224903836923174616e-01
1.710159167120282042e+00	2.002761918294610588e+00	1.531091324696202127e+00	1.391333542510916566e+00	2.025573771423224034e+00	1.904001320663014196e+00	1.389244190762228381e+00	1.648325737640559341e+00	1.835893707487257220e-01
2.228196942207805620e+00	6.994138540834724527e-01	1.669535317149650089e+00	6.893060312642945719e-01	2.390521506390847151e+00	8.480178696106694947e-01	1.333329013265274421e+00	1.769256491726565184e+00	-5.873500781144102012e-01
2.537349965981916533e+00	1.180299554047110622e+00	1.252157245850468392e+00	2.540036015725956275e+00	7.477066247963960466e-01	4.307502386790824644e-01	1.829876065538552199e+00	1.188603261282687784e+00	-3.675066568025832092e-01
9.115799867520175681e-01	1.567758330592632809e+00	1.736754898470658892e+00	7.868458393487770541e-01	8.519477733412372800e-01	2.327586556977547794e+00	1.934354800016261366e+00	1.454657669268908160e+00	-2.626549177153025827e-02
2.714028737649061718e+00	6.776063020198073161e-01	6.636498766931360205e-01	6.951944222916326410e-01	1.619396611734523317e+00	1.939038415512639002e+00	1.491242929003132822e+00	1.752643556749926113e+00	-6.202510790993822631e-01
7.668328806209736559e-01	1.935847563773855029e+00	1.539063441309314495e+00	1.992361197212086044e+00	1.860754567145918914e+00	2.070844435345209344e+00	1.894373056509816688e+00	1.815811371848247813e+00	4.373515465987904971e-01
1.957371757887108377e+00	1.878481501102946982e+00	1.708079617897743541e+00	1.699623097086653711e+00	1.591955035153631348e+00	2.678177760186285727e+00	1.274937293783034109e+00	2.709463997664381285e+00	6.470790765253882082e-01
1.528182999730156810e+00	4.970722300291778861e-01	1.666584513024952807e+00	7.029782754310889281e-01	2.170239508555894314e+00	1.385684367476837986e+00	1.389368549848120304e+00	2.723294247449941086e-01	-8.933768359214929733e-01
1.269148817368668247e+00	0.000000000000000000e+00	6.282435376661446025e-01	1.736483790025248553e+00	2.136151171643442481e+00	2.051515991641259973e+00	1.130495100514132822e+00	1.488644004728300052e+00	-6.646661971760070564e-01
1.551157981227174520e+00	6.334201058049926392e-01	2.500707152144718393e+00	1.820333148114027466e+00	1.510388950424170540e+00	1.805354966322245680e+00	1.714737583326174430e+00	1.718228572334712378e-01	-2.962257069210253446e-01
1.398071822897054117e+00	8.718598207941963274e-01	9.814009841059353478e-01	9.897362363814812269e-01	2.765097034103047857e+00	2.184539643665416087e+00	1.327236284430079793e+00	1.898276304895967437e+00	-2.601711908004952223e-01
2.432913435815514891e+00	1.676010219123115430e+00	1.625054661358606545e+00	7.274380328587677358e-01	2.081717100719557845e+00	2.031769724494788321e+00	2.056134413636848013e+00	1.939609090120589574e+00	1.410571261712729729e-01
2.213063331354627739e+00	9.453111957819643196e-01	2.387894650167261545e+00	1.332955484246328703e+00	2.937625533139320844e+00	1.363102253566606858e+00	2.474061118085375988e+00	1.650848926451664589e+00	1.299820186649298659e-01
1.144007639368114448e+00	9.710127777082826483e-01	1.394596294092872224e+00	1.495399490995467762e+00	1.972703430123822654e+00	1.434428434320796253e+00	1.599049455527866037e+00	2.934872806370716791e+00	3.868448550815695164e-02
