1.878769521542436483e+00	8.499571200502266111e-01	1.702163522213343105e+00	6.496840834212856963e-01	1.267637296829436711e+00	9.199851234758514851e-01	1.152238635743056072e+00	6.275209838116464489e-01	-9.063423118099822595e-01
2.639178576448844460e+00	1.431599470245578987e+00	1.611937843057793529e+00	1.277340419026688823e+00	2.029067835593533875e+00	1.157065342506611305e+00	1.483219887320954777e+00	4.182456573844988146e-01	-4.585488396339766348e-01
1.614383880531883531e+00	1.511099333808193501e+00	1.092633595426055315e+00	2.691484288183199070e+00	1.022433007650011438e+00	1.038857640799263127e+00	2.186824414762947200e+00	2.042953165592422238e+00	1.480138515179767467e-01
1.144494997938648506e+00	9.693913062060148800e-01	1.229598657218782920e+00	5.718142104006311843e-01	1.677889951865070062e+00	1.275548745098718850e+00	1.745593074972560110e+00	1.486975377368154883e+00	-6.082288713488006593e-01
1.025976127623270617e+00	1.058440988416667450e+00	1.789801475317484236e+00	1.890728482400213739e+00	1.349896471711215407e+00	1.674085619409219960e+00	1.061223199127186767e+00	7.301961492722757185e-01	-3.242590984744074811e-01
1.758395927635821199e+00	5.869970868994642821e-01	2.149315563875532575e+00	1.058708590600411004e+00	1.322828386263473543e+00	2.436626395078247409e+00	1.261043335183682501e+00	5.900265678229666966e-01	-4.135670237947000061e-01
1.210941932788922371e+00	1.412986216372528192e+00	1.566062907222293354e+00	1.982327786152416671e+00	1.718730041392455998e+00	1.881577609018922237e+00	1.430412705016383290e+00	1.482545842517639656e+00	7.069704062830783897e-02
1.624767525240315758e+00	1.544621234412167698e+00	2.550815695425473706e+00	3.037885788511195395e-01	2.973534482264725387e+00	5.831253095716320001e-01	1.535706837292973415e+00	1.908667066903111387e+00	-1.411519661825004768e-01
1.714336192713614926e+00	1.705069275948731589e+00	2.599007145459223622e+00	1.918565267096423055e+00	5.035212227402279250e-01	9.984732800145469378e-01	1.300573343725431874e+00	1.537381930245615758e+00	1.056602207925469994e-01
1.716757830904527271e+00	1.604530019350187908e+00	8.386717338373456121e-01	2.445363809257911081e-01	1.972147805674072885e+00	1.972170126986858785e+00	1.735669466049812648e+00	1.748940660371379741e+00	-3.172042427671705189e-01
1.522334354291927871e+00	1.550972288740445126e+00	9.079520067345552281e-01	1.465461043744966663e+00	1.751190623608677166e+00	2.092891828124890274e+00	1.754894266809320147e+00	3.141592653589793116e+00	3.191857353112703688e-01
2.213063331354627739e+00	9.453111957819643196e-01	2.387894650167261545e+00	1.332955484246328703e+00	2.937625533139320844e+00	1.363102253566606858e+00	2.474061118085375988e+00	1.650848926451664589e+00	1.299820186649298659e-01
1.710159167120282042e+00	2.002761918294610588e+00	1.531091324696202127e+00	1.391333542510916566e+00	2.025573771423224034e+00	1.904001320663014196e+00	1.389244190762228381e+00	1.648325737640559341e+00	1.835893707487257220e-01
2.092459019888584848e+00	1.133156090446383324e+00	1.577355117516893834e+00	4.724845205421700500e-01	1.636223971628255169e+00	1.610472219313951792e+00	1.771571118128145939e+00	9.738617710857836451e-01	-5.210802866531755173e-01
2.118818359806707186e+00	1.367019822120593142e+00	2.081893494339294826e+00	1.642712705019181874e+00	1.132462642435771549e+00	1.442777852469647071e+00	1.982617095255453155e+00	1.923230553347465177e+00	1.427049851026476190e-01
1.482824279372384257e+00	1.102608591902547452e+00	1.961383726433921559e+00	1.734399561768587894e+00	1.317993830718877213e+00	1.433120194700103767e+00	1.474433993280414690e+00	0.000000000000000000e+00	-4.724574287140024254e-01
1.877128304783300061e+00	3.141592653589793116e+00	1.935136500574148322e+00	2.005460322562778952e+00	2.240698190705469717e+00	2.191054412172408927e+00	1.454442823964960496e+00	2.021362920048805023e+00	1.000000000000000000e+00
1.398071822897054117e+00	8.718598207941963274e-01	9.814009841059353478e-01	9.897362363814812269e-01	2.765097034103047857e+00	2.184539643665416087e+00	1.327236284430079793e+00	1.898276304895967437e+00	-2.601711908004952223e-01
1.701505307336073303e+00	1.599045441548117896e+00	6.921185701800256496e-01	2.011331260789690489e+00	1.858126037207350034e+00	1.532264984875915781e+00	1.925696081761564704e+00	3.019680965205968182e+00	2.875237514236694825e-01
1.667724638056644615e+00	1.337449413463799086e+00	1.310283853824540490e+00	5.819569258395894673e-01	2.163832657079244548e+00	1.260025968779463934e+00	1.646729377918949133e+00	1.204714501927573567e+00	-5.025974175194019011e-01
2.017546500897609896e+00	1.298983011105168783e+00	1.518747279756669455e+00	9.753941551207427896e-01	7.287440835967358144e-01	1.344168626220290763e+00	1.382183151373643337e+00	2.218258383271956458e+00	-2.549803984615079955e-01
2.143131109976244009e+00	9.549164880718417070e-01	1.647186276206634270e+00	8.598370111852486897e-01	1.377666437465561611e+00	1.597802930198376936e+00	1.721572854506693950e+00	1.203993907524886664e+00	-4.446602738689092726e-01
1.562176691612148893e+00	1.201133941351548051e+00	1.709027943720508702e+00	1.087776280539269669e+00	1.291166862087796297e+00	1.451005685381608901e+00	1.594874676022182580e+00	1.161282815686490277e+00	-3.669994505475205893e-01
1.061149501809427687e+00	1.052009688768239082e+00	2.082290814883319019e+00	3.087724520558758901e-01	1.789110451662136114e+00	2.596051688941301894e+00	8.121145300389274180e-01	1.642081058162104368e+00	-2.072233858333597523e-01
4.355010974849649052e-01	1.962014797896038276e+00	1.985764595023637558e+00	1.151426895911098480e+00	1.821747638440865291e+00	1.093639188856276645e+00	2.826879638845181120e+00	1.605487415268630480e+00	1.962071163976790711e-01
2.100257483311747109e+00	1.461309667032589132e+00	1.680118363252506963e+00	1.452950607195232058e+00	3.141592653589793116e+00	1.753164239636327393e+00	1.711117001934560289e+00	2.213987131931042018e+00	2.877192372760959405e-01
1.159374995501588623e+00	2.120382631322346612e+00	2.018143641016961087e+00	7.880015103850470659e-01	2.040808917148128288e+00	2.389407325018116701e+00	1.920242213933814224e+00	4.832005972768269597e-01	1.092592449438103408e-01
1.778290597162921260e+00	1.493895082389206097e+00	2.245764553177503231e+00	1.946837295133566847e+00	7.914298174663385588e-01	1.209541953230823363e+00	1.867167097726857738e+00	1.859447821050437266e+00	1.831985800454076774e-01
2.432913435815514891e+00	1.676010219123115430e+00	1.625054661358606545e+00	7.274380328587677358e-01	2.081717100719557845e+00	2.031769724494788321e+00	2.056134413636848013e+00	1.939609090120589574e+00	1.410571261712729729e-01
1.540285570037063234e+00	1.271934259363315389e+00	2.363798709424262068e+00	7.671340244847278944e-01	1.987783598986625933e+00	1.663874291442047015e+00	1.502951477049821349e+00	2.245766430075208486e+00	8.759618866391627456e-02
1.214184606413024614e+00	8.236491362363732582e-01	1.707669672301009633e+00	4.898043605314446047e-01	1.901483639377045565e+00	7.372210595226666996e-01	2.122723888464034481e+00	1.832247617031505404e+00	-5.333789164676905337e-01
1.403243939044880095e+00	7.589519712251857619e-01	1.239073838623209856e+00	1.732882080510888212e+00	1.959079939592706987e+00	1.185004266759318359e+00	1.660531218296291023e+00	2.016355824710950095e+00	-2.777658445878244953e-01
1.865605726584345536e+00	1.144004556271033701e+00	1.981714889318959116e+00	2.283265221918021837e+00	1.502191099764327742e+00	1.644145238167687539e+00	2.396143996572353885e+00	2.026953406198367613e+00	3.561594353646821975e-01
6.011285088897467821e-01	1.897362125737819927e+00	2.586569710295274049e+00	1.012725731400798468e+00	2.006094431822334823e+00	1.980980600247329804e+00	3.141592653589793116e+00	2.259501134976368952e+00	7.154428378040098568e-01
1.030288845502865591e+00	1.449163792250795169e+00	1.253962497359769834e+00	1.645080879498589166e+00	1.773859341589527405e+00	8.526145950187400402e-01	2.380382909107082945e+00	2.706120632278566251e+00	1.030685850239418944e-01
1.616052792615072509e+00	9.612076079147260366e-01	6.484033958555398547e-01	1.240438533061131832e+00	9.874477989552425949e-01	2.081244464566560204e+00	1.154132003342885460e+00	2.543703642461635273e+00	-2.852447491855520934e-01
9.400883553585006602e-01	1.740581841298872501e+00	1.013073355905977246e+00	3.078650874851052599e+00	1.954356543660936918e+00	1.902906302275173100e+00	1.184486659424355270e+00	1.982625231971358426e+00	4.136394960687093114e-01
1.945679856502140925e+00	1.527710957503058742e+00	1.581460813825178224e+00	5.479648040170258527e-01	1.694847869903204796e+00	1.370529671409941752e+00	2.095863948671838894e+00	1.423037482885395555e+00	-2.716499760686746923e-01
1.544939196921255364e+00	6.837997012460353963e-01	2.087766157010741086e+00	3.159570903311523793e-01	1.777551751776949462e+00	5.784424065171440699e-01	9.509464001196027416e-01	1.650155822053475774e+00	-7.812142050425794348e-01
1.390614849888134996e+00	1.114931361211174421e+00	1.545462020074879206e+00	1.164592432306297942e+00	2.099994772289212719e+00	1.820832247988855901e+00	1.975333181248675185e+00	1.466847884156341708e+00	-1.431267753821483524e-01
1.105400439301643001e+00	1.266479974395261943e+00	1.434243581960993108e+00	2.269616128843701564e+00	0.000000000000000000e+00	2.462873262612172098e+00	2.230554319153216003e+00	1.509181625451521125e-01	-1.370120615485463933e-01
1.591276698691134417e+00	2.446120248214932680e+00	1.472220653191223194e+00	1.407484149305485044e+00	1.626155584533235832e+00	1.066965329342317581e+00	2.179225090717626045e+00	2.016716334467308691e+00	2.892215955869708033e-01
2.249912198266423857e+00	6.927115271622468207e-01	1.960538989293527656e+00	4.360000281148114221e-01	1.260022494228728140e+00	2.970870852935671991e+00	1.516371928197953300e+00	1.663741001406845221e+00	-1.610212464503587571e-01
1.614811342710615216e+00	8.262993801257909610e-01	1.603754086571416826e+00	1.548335959111481364e+00	2.549700580554626672e+00	2.381203254824575843e+00	2.681450411600753370e+00	1.013407795270795386e+00	3.250793167305121578e-02
1.854459747823515414e+00	1.380214921183466670e+00	2.218161722156778204e+00	8.256074907681644204e-01	1.479988085248855612e+00	1.184257905591629356e+00	1.390308109160165895e+00	1.769315013619526589e+00	-1.759554862863521585e-01
1.601704527308463577e+00	5.710410672161441159e-01	2.193129364985059393e+00	8.372654872309863716e-01	6.802253389161146968e-01	1.524342776377375808e+00	2.357146897010578890e+00	2.081624621824932131e+00	-2.244954513219634684e-01
2.284467573796700179e+00	1.218331009784983765e+00	9.935986240998567753e-01	1.522600018600123173e+00	1.771458061638348624e+00	1.418051405226901762e+00	1.645852460550341512e+00	1.265696899399229913e+00	-3.638382594825333438e-01
1.342382353766452985e+00	2.048593998030091790e+00	1.431445086586033089e+00	1.135535490121291069e-01	1.494987437969001132e+00	1.620313843146575339e+00	2.705984667861254245e-01	1.484296360062001607e+00	-4.477674078969002824e-01
1.602844181195004714e+00	2.130622614228430134e-01	2.144645872823390587e+00	1.439706136688792215e+00	2.268051921549912642e+00	0.000000000000000000e+00	2.649236046511483256e+00	1.427969067428399796e+00	-5.605302927915936095e-01
0.000000000000000000e+00	8.143441347971156485e-01	1.938885681972940089e+00	1.045700205779275471e+00	1.878419567311272687e+00	1.415724067658188590e+00	1.654197221076751712e+00	1.417345069621121612e+00	-3.612258694353615018e-01
1.454114612639507476e+00	9.995450148265566659e-01	9.750421639355427716e-01	4.777531505609999840e-03	2.159379050895933627e+00	1.834031813249385579e+00	9.699471964542942803e-01	6.649025684492690935e-01	-9.294906866864638406e-01
1.551157981227174520e+00	6.334201058049926392e-01	2.500707152144718393e+00	1.820333148114027466e+00	1.510388950424170540e+00	1.805354966322245680e+00	1.714737583326174430e+00	1.718228572334712378e-01	-2.962257069210253446e-01
1.152604239117006379e+00	9.474325437604520506e-01	1.210950688806819109e+00	7.930129690028937528e-01	1.251558016582547062e+00	2.523096006058902940e+00	2.317253809497977990e+00	1.143240120331836529e+00	-3.023878747881930673e-01
2.613786316308172708e+00	1.654490738962993257e+00	1.584053096031962315e+00	2.252373534589376725e+00	1.695819830569795794e+00	1.256814176090509161e+00	2.368263642527499435e+00	1.876039368978835054e+00	3.129370973228702280e-01
2.349672544165035681e+00	8.590037598828310639e-01	1.858067251780978868e+00	1.746678843055239572e+00	1.071590093201489902e+00	1.751986733811451424e+00	0.000000000000000000e+00	8.436626498565731325e-01	-5.221342758949181206e-01
1.394683738620676960e+00	5.886640283348074654e-01	2.578954184924151960e+00	1.658943701513189151e-01	1.374217873656387923e+00	1.869496468090373620e+00	2.327577597063387849e+00	5.719314827556460923e-01	-5.115150003153678959e-01
1.735544914869783018e+00	2.251996467437781035e+00	2.117230044066505279e+00	9.575270788780417819e-01	2.394354835593822450e+00	1.536719506751079045e+00	5.980531639829063106e-01	8.544277870242319439e-01	-4.999832583638152972e-02
1.959039280753875900e+00	1.898241691126027586e+00	1.003657625289025024e+00	1.683166711038763141e+00	2.305602948656381379e+00	7.025387457859015861e-01	1.022986370137977552e+00	1.734755940101158078e-01	-5.709528446938563206e-01
2.611766361069220110e+00	9.835266573561829428e-01	2.243113877751309104e+00	1.163670226302208288e+00	1.540433111302371927e+00	2.334505376379036434e+00	1.935409445952582352e+00	4.791277207330317811e-01	-1.597149798719810221e-01
1.257375812444275098e+00	1.329355619949905476e+00	7.106181280864944938e-01	1.821538055196547656e-01	1.201176347788018406e+00	1.656923424325039473e+00	1.765700158550133292e+00	2.494453403141554393e+00	-4.172202942369197531e-01
5.513285131217462443e-01	9.132076981872654375e-01	1.592068873146083918e+00	1.224964352628682418e+00	1.367989252425139579e+00	2.173427069496054465e+00	1.080467262101320269e+00	1.426126690697553157e+00	-3.035789021627791628e-01
1.561593823091737887e+00	1.940737416875118360e+00	1.428372846427164111e+00	3.141592653589793116e+00	2.036619374382496517e+00	1.259362824387856961e+00	1.078840795967789035e+00	1.838768864299015648e+00	4.109660014844358500e-01
1.528182999730156810e+00	4.970722300291778861e-01	1.666584513024952807e+00	7.029782754310889281e-01	2.170239508555894314e+00	1.385684367476837986e+00	1.389368549848120304e+00	2.723294247449941086e-01	-8.933768359214929733e-01
1.338043902266655927e+00	1.027294152461209586e+00	7.352256418195411980e-01	6.335994829474436152e-01	9.574438790646617736e-01	2.870966044605445688e+00	2.076258613175105516e+00	2.359866410751045862e+00	-1.194203697437177247e-01
1.452054515602597240e+00	1.415446161598358898e+00	2.732869750787447316e+00	1.316449272051893438e+00	1.807813409296625817e+00	1.742771678991589690e+00	6.573808101236662260e-01	1.502642481014015763e+00	7.071842709932618654e-02
9.168604314313053560e-01	1.370497366752447155e+00	1.038167387662871199e+00	1.786836646257425887e-01	2.558716376558549666e+00	1.649308845241405752e+00	1.644722169695708391e+00	5.792709669741503697e-01	-6.897741151382238423e-01
1.055324935936940101e+00	1.155780808352513400e+00	1.895165860052812068e+00	1.812011068000033864e+00	9.016773644015554368e-01	1.582159471529668515e+00	1.375071716556284906e+00	1.088703671991988919e+00	-2.121730953715680323e-01
2.050583697962860441e+00	7.580391196749254323e-01	2.439690327202820086e+00	1.861780191411370744e-01	2.012496558403090052e+00	3.141592653589793116e+00	1.118783904359600179e+00	1.146177880748544098e+00	-1.620075525554131035e-01
3.776342899869578051e-01	1.037268279992120235e+00	1.600059382313062217e+00	2.393255618586117350e+00	1.850935214081379732e+00	1.653431854243314403e+00	2.023432970880581383e+00	5.995352310505963622e-02	-2.497150645977640471e-01
2.714028737649061718e+00	6.776063020198073161e-01	6.636498766931360205e-01	6.951944222916326410e-01	1.619396611734523317e+00	1.939038415512639002e+00	1.491242929003132822e+00	1.752643556749926113e+00	-6.202510790993822631e-01
7.236590160028093521e-01	2.129897691453786823e+00	2.304224890774325907e+00	8.548895742879207837e-01	5.829188307336754526e-01	2.624912269071346671e+00	1.554220549368947824e+00	2.337585859544534461e+00	5.212895415899159168e-01
1.256814212190710878e+00	1.758254733731696939e+00	1.627874696900201368e+00	4.185564171346989326e-01	1.203128357505456769e+00	2.208474966566915221e+00	1.248107961060006099e+00	1.663097600144388011e+00	-1.249790299147894856e-01
1.473026292728357722e+00	7.349384551014400691e-01	6.145707938242411794e-01	1.337159889510379340e+00	1.177615252195328921e+00	9.103550034188259144e-01	1.289759804544791777e+00	8.059148633408785845e-01	-1.000000000000000000e+00
1.687979531481347273e+00	5.896873006751091051e-01	1.693923642957287257e+00	1.467545764889375715e+00	1.098362474207209116e+00	1.883691893449879418e+00	1.640089678680494378e+00	7.653525653271491258e-01	-4.807697024469526070e-01
2.528317167442159619e+00	1.271107019262279536e+00	2.304138198974786000e+00	1.239689650014445421e+00	2.928604897303029642e+00	2.872862347146697637e+00	1.487401482227497240e+00	2.161761693152900676e+00	5.371842191863362981e-01
1.582063951082316233e+00	8.870676839288684778e-01	2.889201384469388678e+00	1.645788687478378254e+00	3.889877896327038620e-01	1.903905709787792055e+00	1.282197501938641349e+00	2.083085122163231606e+00	1.669915019916952126e-01
1.076309255793048480e+00	1.288484778790992547e+00	1.796165256097452811e+00	2.536460978012220924e+00	2.238474303331506654e+00	1.432449833863191468e+00	1.164575348477359773e+00	1.845007350628864007e+00	2.009272509742554558e-01
1.724108763608408923e+00	5.741661613818219712e-01	9.332223299960367147e-01	1.946371831298411958e+00	1.623145141347055009e+00	2.209650242462894987e+00	1.625231913067245904e+00	1.539802296428913309e+00	-2.598464879742334865e-01
1.384100669928620242e+00	1.572356045717929973e+00	2.500075628997586286e+00	1.244404738551648570e+00	2.660009647338243965e+00	9.363885648246519366e-01	7.644453567560116625e-01	1.483469009651880111e+00	-6.745447302470652939e-02
1.746874782376241830e+00	3.572292583092693263e-01	7.712073236646221908e-01	1.724187144336358557e+00	1.753933701074965823e+00	1.675120508021407106e+00	1.620318595691086827e+00	1.749689202861493209e+00	-4.952051823059008262e-01
2.228196942207805620e+00	6.994138540834724527e-01	1.669535317149650089e+00	6.893060312642945719e-01	2.390521506390847151e+00	8.480178696106694947e-01	1.333329013265274421e+00	1.769256491726565184e+00	-5.873500781144102012e-01
1.721262568257213132e+00	1.658490443441024365e+00	1.638794195099578799e+00	1.955210443461172343e+00	1.326206285883912983e+00	2.659174105399220167e+00	2.753882141901847547e+00	1.280539052999246863e+00	4.650261940788018578e-01
1.794806307792184530e+00	1.196844622677011749e+00	3.349745416122580366e-01	1.127382637604819271e+00	8.369277658660511099e-01	2.202345085056132579e+00	1.793382647728719137e+00	8.994702819717972364e-01	-5.880344356120909000e-01
9.115799867520175681e-01	1.567758330592632809e+00	1.736754898470658892e+00	7.868458393487770541e-01	8.519477733412372800e-01	2.327586556977547794e+00	1.934354800016261366e+00	1.454657669268908160e+00	-2.626549177153025827e-02
1.191635284607688527e+00	1.274277927358060225e+00	3.141592653589792672e+00	1.122406882200960299e+00	2.362070753212638152e+00	1.354462780031612246e+00	1.593763602128215551e+00	2.689560158923832489e+00	4.374217974892711247e-01
1.412976385822218628e+00	1.570583309941640415e+00	1.875909535438755160e+00	1.139063083610018179e+00	1.121399717221407855e+00	8.531685215168347547e-01	1.389203759851706854e+00	2.085703848037250285e+00	-1.579239445869087266e-01
1.629027660727666360e+00	1.470697963637780381e+00	2.020486535095780134e+00	3.849318835009852835e-01	6.941903304021688204e-01	2.577853297753826656e+00	1.776340784863229993e+00	1.025863314568229878e+00	-1.544632931930117747e-01
2.029187552967109731e+00	7.516434928389796877e-01	2.116308894362962878e+00	2.163248159439921992e+00	1.904704643569825606e+00	2.947873890274368414e+00	1.226523653936906655e+00	6.982018147553619158e-01	9.326684839415610995e-02
2.006991191113038475e+00	6.480919168264666075e-01	1.270764371139727622e+00	1.542152899233299124e+00	8.881078863573018678e-01	2.229103489539559391e+00	1.491695595894879212e+00	1.272626169178325384e+00	-3.808932906881390412e-01
1.258358731915319773e+00	1.484773296302581924e+00	1.307823388361176287e+00	8.573602217837628103e-01	1.798124492284525422e+00	6.070931601475302308e-01	7.537406341218192418e-01	1.148826152752149721e+00	-7.146339972441602129e-01
