1.754578017066990903e+00	6.914132347508024079e-01	1.025156268890435207e+00	1.934237956404708747e+00	1.688192658320968542e+00	1.447709053576328619e+00	1.672534448369142224e+00	1.784480705725446814e+00	1.157545400759550258e+00	7.190577101098876156e-01	-2.696993187200311670e-01
1.684602271025031239e+00	1.118003509782995675e+00	1.976316169486826979e+00	3.262370005719137378e-01	2.207419254463230729e+00	1.842605071160096530e+00	1.818884446924500908e+00	2.193413121003190636e+00	2.366642773291019353e+00	1.656821337833492613e+00	3.851825573159839422e-01
1.764754817761913230e+00	1.463854115022823255e+00	1.388663995843528287e+00	1.847726716698805838e+00	2.208534721261699030e+00	2.118476588255890469e+00	1.144253692862498450e+00	1.361585939380043575e+00	1.635114536823594200e+00	1.636511678322554175e+00	4.228604277659750998e-01
2.436827576766631864e+00	2.227335176574213982e+00	1.787527495905781416e+00	1.020262678169484571e+00	2.007220226028467724e+00	1.795023644545637564e+00	2.212584902569477485e+00	1.969653425860243612e+00	2.028941965913413359e+00	8.462094669747159958e-01	3.313931479073826125e-01
1.238875074297986156e+00	2.509892451825369353e+00	3.000152979064213632e+00	1.207040540600932799e+00	1.315318031654600706e+00	2.432492663421634838e+00	2.634136353654259022e+00	1.224023077347581090e+00	1.223105439538863193e+00	9.787916608599771529e-01	2.102030361107070089e-01
1.006224112503035339e+00	1.212767098172859992e+00	1.713483289494068806e+00	1.669872897004173851e+00	1.752212196390775967e+00	2.055868241708588062e+00	1.669188517103673997e+00	2.496578276696201026e+00	1.308380237674819924e+00	2.549139544239561239e+00	4.835119491410826420e-01
1.202405189805185515e+00	1.759456537137250809e+00	3.141592653589793116e+00	1.382431813626890715e+00	2.280085001821748669e+00	1.135443941264675294e+00	1.639628262442911044e+00	2.700858995653163230e+00	1.109730880845295919e+00	2.074303073384901719e+00	3.392574275894066904e-01
1.849688476374286905e+00	1.293267645935850529e+00	2.845540935240116642e+00	1.535349492731121090e+00	1.363823877595096379e+00	1.669439265575712206e+00	8.314011642205735297e-01	9.350805789178010530e-01	2.111656934619434267e+00	7.825685606540045969e-01	-1.542831484752968940e-01
1.963912386406731159e+00	2.463143922546726206e+00	1.861657653833758141e+00	1.911713800966685861e+00	1.530540806929410413e+00	2.424513160141484214e+00	1.244547851079181866e+00	2.720265325416215685e+00	1.431469666607115165e+00	3.777448346676928193e-01	5.069891839872919803e-02
7.741084573431675775e-01	2.223387685495106680e+00	2.904442332674714411e+00	2.124370707735220076e+00	6.656769912878635065e-01	1.267125313179078949e+00	2.441549042969042294e+00	1.105028484470051975e+00	1.696827331123061278e+00	1.531413364717092218e+00	-1.988611277413874223e-01
1.769002659580001025e+00	2.174226921593033879e+00	6.755729523343119158e-01	1.691505732236985970e+00	2.327510819971543299e+00	8.308342948511558967e-01	2.691420973500810554e+00	1.830477560522747016e+00	1.066940068248102502e+00	1.097022332477168405e+00	2.379216932578565036e-02
1.037345780512500371e+00	1.338924810063510940e+00	6.050876645677287780e-01	1.099932552812937336e+00	1.125586038592759630e+00	1.648817874306836684e+00	1.871688558985332262e+00	2.768704472489072366e+00	1.974591063423073223e+00	8.244123448690547917e-01	-4.523035782015966122e-01
1.369824432325290386e+00	1.816083274594550323e+00	1.890284168677991206e+00	2.482668265033690869e+00	1.527177357347531128e+00	1.726180143423290847e+00	2.035621029815556593e+00	1.680834122287879095e+00	1.208714707288113921e+00	1.227725764954902932e+00	5.245730014187421908e-02
1.352319660431558601e+00	2.661265918823901178e+00	1.614660096119865162e+00	4.573574942398246357e-01	1.436163432389407468e+00	1.394336850542721606e+00	0.000000000000000000e+00	1.525721524079320490e+00	1.326869679467140628e+00	1.490387165105509837e+00	-2.092216056566764681e-01
1.872653192572931502e+00	1.607733290416743177e+00	2.105977274471651395e+00	2.446888066275815454e+00	1.443174668173898834e+00	1.417544503417527135e+00	2.633915019870633145e+00	2.054814515780072348e+00	1.196081791885135415e+00	1.410013450725975837e+00	1.949551693582487477e-01
1.606924637998983663e+00	1.409888684153657534e+00	2.014616836000762135e+00	1.664948748468114692e+00	2.212491379431587912e+00	1.251618710540209900e+00	1.494947124661872850e+00	9.304770643829891608e-01	1.209888232104473715e+00	1.323564756038269064e+00	6.992246491448694812e-02
1.532867282409453358e+00	1.966417024720790829e+00	1.796837180553489288e+00	6.020936455536377574e-01	2.187523013105516334e+00	1.261398064856489976e+00	7.023844562967795913e-01	1.285027141170350884e+00	2.276332155962901282e+00	1.570953935896247433e+00	8.009231740181577130e-02
9.529923620897317038e-01	2.147152816489485083e+00	2.382647581675924719e+00	9.060352078207112303e-01	2.167625639076612654e+00	1.806628815277887323e+00	2.167537712450909204e+00	2.781982601479935369e+00	1.318944991375701203e+00	7.319097360637631944e-01	-2.744387617005028535e-02
7.619701722643440478e-01	2.196919682117276729e+00	2.107337938517627407e+00	1.380383250594157785e+00	2.701958355219309382e+00	9.147694429894672741e-01	7.215142222070778377e-01	1.115176888602126493e+00	1.428493538169975263e+00	1.253488579920976287e+00	-1.598519586665572145e-01
2.006971760136459171e+00	1.032737807583421930e+00	9.244707040365035544e-01	2.285582881865371174e+00	1.785861714231631980e+00	1.108192486380746855e+00	2.616630607142511167e+00	1.635161018720374448e+00	2.100078946108511424e+00	1.161515116813978787e+00	3.340588523577592284e-02
2.023754775342309742e+00	1.788229382157968006e+00	1.692609253059770502e+00	1.247627581960132126e+00	6.903881616390465936e-01	1.125419217656117521e+00	1.377443839976310702e+00	2.241337704537623932e+00	1.641888523484408058e+00	2.039341226737813040e-01	-6.473148043695422515e-01
1.552624814322101754e+00	2.026022659894574307e+00	1.819992079816758590e+00	8.058499694436901395e-01	2.308698250148059294e+00	1.463018044461468881e+00	1.644361284701478798e+00	9.597707470661173135e-01	1.210442553376870789e+00	6.633476947230820819e-01	-8.591452992435810732e-02
7.218771761876433546e-01	1.152816953938172295e+00	1.211465974702576887e+00	9.408038215130402060e-01	1.563844045284598971e+00	1.699231405807110740e+00	2.616229318513086710e+00	9.178632998377855845e-01	1.993177144474273632e+00	1.014256209437413681e+00	-2.570329296056769186e-01
1.704362271666032269e+00	2.450313623840008503e+00	8.847393247392144611e-01	1.566971444567311966e+00	1.742044116556453748e+00	2.028586554788101459e+00	8.992651403168370194e-01	7.104687815745400759e-01	1.739660547828383752e+00	1.281550858730928111e+00	1.355917230257999151e-01
1.985915250775628138e+00	1.403911277189740403e+00	2.923478122665533974e+00	1.047363622275503836e+00	2.033760829157638117e+00	1.738372029812978337e+00	2.463003087792013712e+00	2.566102287428276618e+00	1.471035082440171671e+00	7.320762384033510095e-01	1.982840972912807143e-01
2.790198407542016312e+00	1.708888986182662828e+00	1.376315265112009412e+00	1.586264747263208541e+00	1.516873457813674886e+00	1.425463919972275839e+00	2.039483229149297916e+00	2.048422734024947456e+00	1.162621717797231780e+00	8.249801348162582038e-01	9.776589223849874166e-02
4.115993816813452444e-01	9.424206349518422510e-01	1.416879441679617990e+00	1.462738876242372088e+00	1.897987027977420915e+00	1.121870940950546292e+00	1.776221085525474974e+00	1.074306868756080613e+00	1.118201479577358493e+00	3.903590785794256446e-01	-7.363299034455299541e-01
1.662556803265295313e+00	1.690108215327057239e+00	1.991850115345934036e+00	2.228365417735227894e+00	2.159263960473106536e+00	6.652828955941664235e-01	8.806132846254444146e-02	2.162268087765061075e+00	7.040482322145681371e-01	1.008618899275891323e+00	-3.204314368744147767e-01
1.048284641880598667e+00	1.830386716437411465e+00	1.887892179915434010e+00	1.112300234933283338e+00	1.299870041765520901e+00	1.697929404635902140e+00	7.692148348242812128e-01	6.544468498952428215e-01	1.059575300197730385e+00	1.014539573458281607e+00	-3.590025717145883810e-01
2.148645761906136098e+00	1.387511341879577476e+00	1.807288061551028946e+00	1.141666742302152038e+00	1.321976339717216842e+00	1.372415118594846106e+00	1.798005820016080225e+00	1.252425407775595412e+00	2.142000256978607631e+00	6.582188301677462938e-01	-1.972173926102341879e-01
1.454098064277454583e+00	2.686149697076619880e+00	1.012313549489354259e+00	3.847638634754364517e-01	2.474818070429348538e+00	1.432468279889662410e+00	1.249056424409570321e+00	2.230251723001247299e+00	1.121437603539683581e+00	2.081397030689738248e+00	3.841653752542022460e-01
2.013257764106988201e+00	1.030167245119559816e+00	1.471193754088115924e+00	1.767320526631661615e+00	8.454949987468661776e-01	1.987192567748848449e+00	1.513148518349510585e+00	1.319342162849446609e+00	1.843296552441354930e+00	1.358593583285444995e+00	2.187890467567799035e-02
1.830716480983613614e+00	1.809401284619022388e+00	1.902303458766726907e+00	6.061984769996784372e-01	9.308367102294432538e-01	2.191776106028422433e+00	1.636815371084637594e+00	1.999483547779064008e+00	1.469014227456220123e+00	1.141761310415748909e+00	2.320733545969821954e-02
1.213746939648391088e+00	8.898246110856341540e-01	1.707428826429908009e+00	3.141592653589793116e+00	1.098640207828639914e+00	2.544200094854860428e+00	2.694579890093766306e+00	1.204237879085234830e+00	1.765452716476830997e+00	1.978023920549126791e+00	4.430011155035702419e-01
2.044525725206593147e+00	2.781350141111404994e-02	2.377324430252952148e+00	3.018260954311575706e-01	1.365566515783496637e+00	8.849468086123982724e-01	8.637051796317112284e-01	2.308110712113385254e+00	1.197054002882903312e+00	1.307454783330522563e+00	-3.187263083203963898e-01
1.971189500887353896e+00	1.655930253458780532e+00	1.906846761850435223e+00	7.056427173810659870e-01	3.064395714876014587e+00	1.636083756951671297e+00	1.728562887781578850e+00	2.027985370786869801e+00	1.717217952373250256e+00	1.243311279461769780e+00	4.760887794299519804e-01
1.622818882221795045e+00	2.035271251838446815e+00	1.312146847158837115e+00	2.821207070300356889e+00	9.762319938921143470e-01	8.280991756594594522e-01	2.374532201316619684e+00	2.070414351117261020e+00	1.795683377310494322e+00	1.454888566910093495e+00	-1.522427391272381803e-01
1.554539317050318559e+00	1.165290378506392166e+00	1.796286266641220486e+00	1.000391562529103329e+00	2.174729986332484266e+00	1.469917915150092513e+00	1.152704893357948901e+00	1.353747721705563123e+00	1.679891910239516672e+00	8.313064471193372107e-01	-1.413558077722101292e-01
1.235478325805421829e+00	2.299838203338405496e+00	1.373814391405876245e+00	5.196051127932691527e-01	6.431368626232741859e-01	1.922845083008963840e+00	8.724839467747927957e-01	2.690552804305763601e+00	3.119964657680924791e-01	2.013626559614310363e+00	-6.650849134260106155e-02
1.961330840319172708e+00	7.197721155822375261e-01	1.719451959317865652e+00	6.494136467771581822e-01	1.190495581349141574e+00	1.586872170678695015e+00	1.131197858379090260e+00	1.313074187373454604e+00	2.005223196908423766e+00	8.244185103000425396e-01	-2.951270803627188410e-01
1.144619882305298653e+00	2.266630139598754923e+00	1.660490447673608649e+00	9.487275690778668169e-01	1.909390919950680221e+00	1.017987177694005041e+00	1.678538368704748152e+00	1.554809238906728952e+00	2.048868215272175330e+00	1.374514352879769863e+00	-1.100525961278340237e-01
8.226263863903345852e-01	4.995899883345917836e-01	1.609344740288115139e+00	1.917327361160446220e+00	2.493684622645926385e+00	1.602928361887138831e+00	2.664345227119629289e+00	6.720648227589557377e-01	5.195481900436174083e-01	1.097138137614389830e+00	-2.427792815909846080e-02
2.141079034096296407e+00	2.801400973193580501e+00	9.978729388986850024e-01	1.815704695675511404e+00	1.191217618052965443e+00	1.265386354125205504e+00	1.296287664695718211e+00	1.004376753209591744e+00	1.480091372694877006e+00	6.915184525049479225e-01	-2.522878247224107362e-01
3.008915945827928873e+00	5.998357973987182845e-01	2.126864892041053778e+00	3.853197475241401104e-01	1.299329478437956542e+00	2.213306412725941641e+00	1.700773897841788784e+00	8.667454103583736025e-01	1.061297196642122298e+00	1.481699055047207114e+00	4.453626146604039437e-01
7.847468513578974569e-01	1.284412942806031133e+00	1.366198576176456569e+00	2.033945669224866748e+00	1.406395665233505010e+00	2.308810453645949945e+00	1.246335174516130850e+00	1.740318747115937148e+00	9.954792001810677249e-01	2.248341607828792554e+00	2.434154763951554834e-01
1.531277759235596836e+00	2.081709400542070654e+00	1.147250942279476771e+00	1.696997454204322686e+00	1.685522854624222022e+00	1.854545991549187089e+00	1.839296757856407893e+00	3.141592653589793116e+00	1.103824244023730250e+00	8.484265354954514393e-01	-3.987205823412831585e-02
5.929887137510367889e-01	1.728300430653383346e+00	1.179969128664491329e+00	1.756944704336492968e+00	1.028616915852246905e+00	2.490561953501293058e+00	1.178725535657443091e+00	1.353312670233183246e+00	1.899527180794117864e+00	4.823198889976659798e-01	-4.629359992256354417e-01
2.478262641423144785e+00	1.556719363728441108e+00	1.791804392085493580e+00	5.088974409849209568e-01	1.255499998846891563e+00	1.625078194488600580e+00	9.522114730843922459e-01	1.802584159989081281e+00	1.124166336952114875e+00	9.736081038654823550e-01	-6.821830628720892964e-02
1.044050330293075035e+00	1.361782680653297328e+00	2.159916175848562325e+00	1.846868083150634554e+00	1.572182311915341746e+00	1.628930313547473530e+00	2.448172942850137090e+00	1.179781394794106486e+00	1.753453110780099244e+00	1.020426898994125642e+00	-1.045093545687371117e-01
1.718758445751182196e+00	1.890289838976716430e+00	1.386983786375055816e+00	1.598278686668285431e+00	1.762122365261178603e+00	1.128722818644580572e+00	2.810426151473879308e+00	1.865770991110317967e+00	8.003135276239622398e-01	1.469644466718208031e+00	1.195370439474949809e-01
1.694085299972321712e+00	1.631954989628116914e+00	1.460147228026553057e+00	1.707994057149353040e+00	1.562059541135656593e+00	2.221937894412802983e+00	1.731539742509504043e+00	1.657456638111938885e+00	1.254124461667367685e+00	1.096406871094848690e+00	1.378473138471878467e-01
1.674632414329256802e+00	2.499781330912081323e+00	2.252529865627098005e+00	4.130738021391944237e-01	9.861467428499497423e-01	2.124184926350839220e+00	1.056004888786215012e+00	1.416044578668069320e+00	1.755073139036660956e+00	6.196462903344883699e-01	-2.014207075212405273e-01
1.557210760920599624e+00	2.551045834679382285e+00	1.797133080263187743e+00	8.793418586471954956e-01	2.506247729859528039e+00	1.882488305049212496e+00	1.022275569833068332e+00	1.438126008908702680e+00	9.733990946209100104e-01	4.028411646517496836e-01	-3.767175069925976505e-02
1.633145176512780683e+00	2.074312627320159752e+00	2.614108014819924275e+00	6.317946844264611395e-01	2.875215159213364124e+00	3.842947849560582885e-01	1.567685985619501787e+00	1.939484817989084231e+00	1.607551379305815598e+00	8.004561337719766634e-01	-1.241763527241382947e-01
2.035331532146086531e+00	1.150768878320165278e+00	2.226151680649963271e+00	2.336837676655917129e+00	1.834936169789993965e+00	2.687150498963561951e+00	1.184555057996011795e+00	7.592759067281821261e-01	4.782415793056112863e-01	1.908789286044439315e+00	6.749390637102754553e-01
1.066847703507724843e+00	1.621448535405741298e+00	2.028700591948027654e+00	2.014768647771190135e+00	8.587020055086863612e-01	1.357181098168298350e+00	1.368631554040400822e+00	1.140016924247572838e+00	2.421460221956660774e+00	1.338045039618719567e+00	-3.103536309247403313e-01
5.187719552757017460e-01	2.005076994308880867e+00	1.396406889389411710e+00	1.820720598260348710e+00	1.123089696505846113e+00	4.728306400758144346e-01	6.586754565658758942e-01	1.591641556569485250e+00	1.595889699362850855e+00	6.531397997156292989e-01	-1.000000000000000000e+00
1.432112026260554005e+00	1.400944407109633971e+00	1.436078667161939659e+00	2.004148936791688040e+00	1.800804984315752311e+00	1.141618855473427452e+00	2.215299235099104980e+00	1.758543923584788393e+00	1.899167999923781824e+00	1.455559889280789054e+00	1.423685381384331983e-02
1.482242033445597462e+00	1.131313309304184500e+00	8.853008425418026350e-01	1.579350915281781065e+00	1.127268971610823733e+00	7.029598542231678682e-01	1.262915481026640308e+00	8.642965998659215554e-01	2.378522574597552008e+00	1.587388970139983257e+00	-3.768862941801580657e-01
1.692438569106101687e+00	4.981310789385624549e-01	1.621382603931313504e+00	9.972210285322244960e-01	9.788922040313657869e-01	1.389298728025026408e+00	2.768486536586394209e+00	1.973304892106281683e+00	1.140318656395156394e+00	1.425718603515550464e+00	-1.195723788643223706e-01
2.084523272952027106e+00	1.029785373160695183e+00	2.042139629781544841e+00	2.393332096685934829e+00	8.959414024990608461e-02	1.079077395337763923e+00	2.016634379732058502e+00	1.429944448740590346e+00	1.656981492015177748e+00	8.102457626530991108e-01	-5.035923236850414764e-01
1.792624319854746240e+00	1.459041082331250960e+00	1.770802117141289322e+00	2.286092425530510397e+00	1.700433085610276951e+00	1.586293508321290124e+00	8.235600587315011767e-01	2.041176446730454508e+00	1.807397143298217213e+00	2.257812800841034306e+00	3.963679303569767054e-01
9.425477509966800893e-01	4.330431762908124593e-01	1.409220523571758532e+00	5.757318530035685500e-01	2.578171436230933367e+00	2.165712108833259819e+00	1.237305342649498208e+00	3.010972923874925655e+00	1.991775227587731401e+00	9.562735221704999899e-01	-8.652485617608784985e-03
1.888979709396170215e+00	1.353901985084555060e+00	1.742047313745906489e+00	2.854002262365090914e+00	2.629911998490782388e+00	1.820788435973978103e+00	1.684588545632122125e+00	1.637966193855139752e+00	1.789870542306080781e+00	5.911640147187008365e-01	2.055865305855053560e-01
1.616314749405264761e+00	1.597582657855236565e+00	2.387622316361624808e+00	1.612852281012238986e+00	1.789061107385483851e+00	1.310643997368967417e+00	1.360832912075448098e+00	1.282166377261371171e+00	1.669759975852024514e+00	9.059750085562837674e-01	-1.289922249041351998e-01
2.036544066042248247e+00	1.852249285694153480e+00	1.811663782332733508e+00	1.404434247025223348e+00	1.128712487889753202e+00	1.389554471275191716e+00	6.183826827521610170e-01	1.497362104987634890e+00	9.114577437585961173e-01	5.488985376310697717e-01	-4.195418960186274582e-01
1.411415031458697733e+00	1.893558472188928254e+00	1.077492752423382605e+00	2.394775826576966526e+00	1.535129094637986524e+00	2.230354459134391565e+00	1.872285654494781015e+00	1.854773759724094528e+00	1.765882682354252831e+00	1.360395822474818717e+00	2.094288073017851470e-01
1.105695644012385070e+00	1.814514162584177859e+00	1.779914412688991199e+00	1.017196655349454915e+00	2.881815646140036158e+00	1.939630801790957149e+00	4.137688509230625922e-01	1.680734444689538920e+00	1.090639913124249016e+00	1.572110839082641043e+00	2.832798382855010733e-01
1.731236451966351009e+00	1.659046958557007345e+00	1.625839017018692934e+00	8.489158361620701143e-01	1.235906362935287994e+00	2.012689423123374510e+00	1.969725826485482445e+00	9.312551713558276933e-01	1.507950118373086568e+00	1.519252695319220026e+00	1.667051598811815083e-01
9.851489712785598263e-01	9.003864701252839442e-01	1.226773616002797329e+00	2.138293034233556877e+00	1.010483610948986311e+00	3.141592653589792672e+00	1.965044954188548854e+00	1.679692528271668817e+00	9.828627577143753680e-01	1.492533748944432803e+00	1.979331679680038647e-01
1.172714761156279817e+00	1.364524767279039041e+00	1.410073224102792899e+00	2.227293957155274562e+00	2.444167393041679404e+00	1.215093132946742926e+00	1.148480393774885089e+00	1.864214505089241358e+00	1.150711921963943674e+00	1.457287704395363370e+00	6.603701173447440453e-03
1.272545705003674810e+00	1.416841770255718558e+00	1.886265268538495077e+00	1.877163562051367141e-01	5.413298658080349934e-01	1.220180598682288231e+00	1.037314304401134812e+00	1.763017461482618620e+00	9.556314599014171796e-01	3.874073835581761660e-01	-8.887452121496792756e-01
