6.775501789756995796e-01	1.443123124422671433e+00	1.569646600904238465e+00	9.181354447301411925e-01	1.487256295452718646e+00	1.801378174647127350e+00	2.822998793292219588e+00	1.673087435291064518e+00	1.594698762912206247e+00	1.087252317551656189e+00	-1.739593388418148034e-01
3.629117316036696295e-01	1.672876677263888112e+00	1.787852325883751758e+00	3.065022305596257990e+00	1.468457178424116938e+00	1.739728140866136030e+00	1.639798711951090171e+00	8.081955532422594457e-01	2.080080586800170828e+00	1.519538265185190307e+00	-1.172067437207057194e-01
2.056609503043848264e+00	1.158217563038044240e+00	2.514887955701113675e+00	5.239509524416060549e-01	1.939848720105467716e+00	2.875799036339499182e+00	1.051047052323082820e+00	1.196054528979968890e+00	1.508125054081879357e+00	8.628231650994843127e-01	3.536825922075401696e-01
5.929887137510367889e-01	1.728300430653383346e+00	1.179969128664491329e+00	1.756944704336492968e+00	1.028616915852246905e+00	2.490561953501293058e+00	1.178725535657443091e+00	1.353312670233183246e+00	1.899527180794117864e+00	4.823198889976659798e-01	-4.629359992256354417e-01
1.704362271666032269e+00	2.450313623840008503e+00	8.847393247392144611e-01	1.566971444567311966e+00	1.742044116556453748e+00	2.028586554788101459e+00	8.992651403168370194e-01	7.104687815745400759e-01	1.739660547828383752e+00	1.281550858730928111e+00	1.355917230257999151e-01
1.718758445751182196e+00	1.890289838976716430e+00	1.386983786375055816e+00	1.598278686668285431e+00	1.762122365261178603e+00	1.128722818644580572e+00	2.810426151473879308e+00	1.865770991110317967e+00	8.003135276239622398e-01	1.469644466718208031e+00	1.195370439474949809e-01
9.529923620897317038e-01	2.147152816489485083e+00	2.382647581675924719e+00	9.060352078207112303e-01	2.167625639076612654e+00	1.806628815277887323e+00	2.167537712450909204e+00	2.781982601479935369e+00	1.318944991375701203e+00	7.319097360637631944e-01	-2.744387617005028535e-02
1.006224112503035339e+00	1.212767098172859992e+00	1.713483289494068806e+00	1.669872897004173851e+00	1.752212196390775967e+00	2.055868241708588062e+00	1.669188517103673997e+00	2.496578276696201026e+00	1.308380237674819924e+00	2.549139544239561239e+00	4.835119491410826420e-01
1.953252308261388848e+00	1.188664270091492225e+00	1.175318064165046028e+00	1.762782771746661536e+00	1.449641989307006940e+00	1.987795252201311369e+00	1.952676265882067996e+00	1.513787873433537046e+00	9.892031625536272799e-01	3.337659830260469862e-01	-2.057182399692288888e-01
1.283110359562215308e+00	2.187558578721212843e+00	1.871173689386800287e+00	6.265855940821624115e-01	1.689593423248811010e+00	1.790111053699934285e+00	1.116757200224223201e+00	1.659660851741360910e+00	1.485402661660013113e+00	5.282980073831738954e-01	-2.926936128587507291e-01
1.785820317625956166e+00	2.015234272209348809e+00	2.341738232364307226e+00	2.138398392747939525e+00	7.513994185485265431e-01	9.943161457771256817e-01	1.978422027832082986e+00	1.891495838166822541e+00	1.735880735395924024e+00	3.141592653589793560e+00	4.930269307228445363e-01
1.919015354018952291e+00	2.350295084797834555e+00	2.271854366358415867e+00	1.873836967819465738e+00	1.394103250290416929e+00	2.014841383407246944e+00	1.185148835912542165e+00	1.408198640299349380e+00	1.187369998573877705e+00	1.169024685183027934e+00	1.698536552778169284e-01
3.008915945827928873e+00	5.998357973987182845e-01	2.126864892041053778e+00	3.853197475241401104e-01	1.299329478437956542e+00	2.213306412725941641e+00	1.700773897841788784e+00	8.667454103583736025e-01	1.061297196642122298e+00	1.481699055047207114e+00	4.453626146604039437e-01
1.105695644012385070e+00	1.814514162584177859e+00	1.779914412688991199e+00	1.017196655349454915e+00	2.881815646140036158e+00	1.939630801790957149e+00	4.137688509230625922e-01	1.680734444689538920e+00	1.090639913124249016e+00	1.572110839082641043e+00	2.832798382855010733e-01
1.066847703507724843e+00	1.621448535405741298e+00	2.028700591948027654e+00	2.014768647771190135e+00	8.587020055086863612e-01	1.357181098168298350e+00	1.368631554040400822e+00	1.140016924247572838e+00	2.421460221956660774e+00	1.338045039618719567e+00	-3.103536309247403313e-01
7.741084573431675775e-01	2.223387685495106680e+00	2.904442332674714411e+00	2.124370707735220076e+00	6.656769912878635065e-01	1.267125313179078949e+00	2.441549042969042294e+00	1.105028484470051975e+00	1.696827331123061278e+00	1.531413364717092218e+00	-1.988611277413874223e-01
9.828381087696902441e-01	1.653633084784939866e+00	0.000000000000000000e+00	7.721109433224885299e-01	1.432034564491099671e+00	8.078939530862127016e-01	2.666683270248479509e+00	6.398452568795870432e-01	1.212217771934951394e+00	1.194587139858965141e+00	-4.877193401172666976e-01
2.463027329691771961e+00	8.513163177832816508e-01	2.385121373906020636e+00	1.452313181381957863e+00	9.910586628906958850e-01	1.836293522134605727e+00	1.783793064654502381e+00	1.174214761554156716e+00	1.491759133687044381e+00	9.246347552787709256e-01	1.925761828630934147e-02
1.633145176512780683e+00	2.074312627320159752e+00	2.614108014819924275e+00	6.317946844264611395e-01	2.875215159213364124e+00	3.842947849560582885e-01	1.567685985619501787e+00	1.939484817989084231e+00	1.607551379305815598e+00	8.004561337719766634e-01	-1.241763527241382947e-01
1.432112026260554005e+00	1.400944407109633971e+00	1.436078667161939659e+00	2.004148936791688040e+00	1.800804984315752311e+00	1.141618855473427452e+00	2.215299235099104980e+00	1.758543923584788393e+00	1.899167999923781824e+00	1.455559889280789054e+00	1.423685381384331983e-02
1.044050330293075035e+00	1.361782680653297328e+00	2.159916175848562325e+00	1.846868083150634554e+00	1.572182311915341746e+00	1.628930313547473530e+00	2.448172942850137090e+00	1.179781394794106486e+00	1.753453110780099244e+00	1.020426898994125642e+00	-1.045093545687371117e-01
1.426137430984366183e+00	2.328849562371965387e+00	2.202221804493544433e+00	1.980420267234538789e+00	2.374582224562974631e+00	1.570997181905079421e+00	2.081237000249657854e+00	1.360907047608050480e+00	1.631223313042622802e+00	1.058116664488484959e+00	2.234040032895454608e-01
1.622818882221795045e+00	2.035271251838446815e+00	1.312146847158837115e+00	2.821207070300356889e+00	9.762319938921143470e-01	8.280991756594594522e-01	2.374532201316619684e+00	2.070414351117261020e+00	1.795683377310494322e+00	1.454888566910093495e+00	-1.522427391272381803e-01
1.554539317050318559e+00	1.165290378506392166e+00	1.796286266641220486e+00	1.000391562529103329e+00	2.174729986332484266e+00	1.469917915150092513e+00	1.152704893357948901e+00	1.353747721705563123e+00	1.679891910239516672e+00	8.313064471193372107e-01	-1.413558077722101292e-01
1.048284641880598667e+00	1.830386716437411465e+00	1.887892179915434010e+00	1.112300234933283338e+00	1.299870041765520901e+00	1.697929404635902140e+00	7.692148348242812128e-01	6.544468498952428215e-01	1.059575300197730385e+00	1.014539573458281607e+00	-3.590025717145883810e-01
1.756519221148714394e+00	2.548371368145032179e+00	2.219682430141263652e+00	1.340435372657040380e+00	1.573322884868429972e+00	9.554001746991572785e-01	1.649776455699160760e+00	1.374820022977357725e+00	1.630429509942399102e+00	6.934639838700102921e-01	-2.538640626276505996e-01
1.886799009623512990e+00	2.581821828339382563e+00	1.696339368282840709e+00	1.709687367702485083e+00	2.002332603153964108e+00	1.317053272533844854e+00	1.799212311166280331e+00	1.568788713759097009e+00	1.507042044547746151e+00	7.218275396518036846e-01	-5.988793028804395568e-03
1.577513369285288958e+00	1.978633892596876942e+00	2.541070438509207552e+00	2.076249673597821754e+00	2.887404439384709143e+00	1.096848651816935361e+00	2.198496259098695838e+00	1.678730499711744706e+00	2.654124356754519631e+00	7.033678204879540985e-01	1.700524182024607533e-01
1.037345780512500371e+00	1.338924810063510940e+00	6.050876645677287780e-01	1.099932552812937336e+00	1.125586038592759630e+00	1.648817874306836684e+00	1.871688558985332262e+00	2.768704472489072366e+00	1.974591063423073223e+00	8.244123448690547917e-01	-4.523035782015966122e-01
1.000661228902953059e+00	1.975090152639864094e+00	1.040293167221101545e+00	2.649661927276595108e+00	2.298334542601740527e+00	1.276182096776586450e+00	6.059539759724590358e-01	2.432408373516630196e+00	1.390687169944055279e+00	1.773707994725070680e+00	5.214311931738202510e-02
5.656349280583350403e-01	1.338935082853901726e+00	1.758075608286659985e+00	1.476472522055839676e+00	1.312557654057574963e+00	1.932973373759707458e+00	1.003566168878895271e+00	1.469005842214672786e+00	1.519444001241655684e+00	1.395303003742988990e+00	-2.548722555978130133e-01
2.006971760136459171e+00	1.032737807583421930e+00	9.244707040365035544e-01	2.285582881865371174e+00	1.785861714231631980e+00	1.108192486380746855e+00	2.616630607142511167e+00	1.635161018720374448e+00	2.100078946108511424e+00	1.161515116813978787e+00	3.340588523577592284e-02
2.850215161164457278e+00	2.711584587709533256e+00	1.620415020697861586e+00	2.084336281999694229e+00	1.975249970554003864e+00	2.381518602854698408e+00	1.066823605066354430e+00	2.002413680300635157e+00	2.033806227501981478e+00	2.061838396486656011e-01	3.102416068665645454e-01
8.226263863903345852e-01	4.995899883345917836e-01	1.609344740288115139e+00	1.917327361160446220e+00	2.493684622645926385e+00	1.602928361887138831e+00	2.664345227119629289e+00	6.720648227589557377e-01	5.195481900436174083e-01	1.097138137614389830e+00	-2.427792815909846080e-02
1.802244809523684044e+00	1.669273621837863431e+00	6.356588650386343353e-01	1.386994363397244578e+00	7.956820144010926521e-01	1.961134514404305751e+00	1.886990454920757676e+00	9.555135419210886161e-01	1.171742021121150223e+00	5.721118984878029723e-01	-3.478338960575880767e-01
1.523017796713958205e+00	2.245119770840992679e+00	1.221438055622970698e+00	1.776966473326917928e+00	1.264045046657867211e+00	1.081496654110681188e+00	1.595253204316281481e+00	8.941117744991501359e-01	1.149929924039855944e+00	4.995753715067722256e-01	-5.178054850374695928e-01
2.790198407542016312e+00	1.708888986182662828e+00	1.376315265112009412e+00	1.586264747263208541e+00	1.516873457813674886e+00	1.425463919972275839e+00	2.039483229149297916e+00	2.048422734024947456e+00	1.162621717797231780e+00	8.249801348162582038e-01	9.776589223849874166e-02
1.390279373448469080e+00	3.464590254011354897e-01	9.347180911989891872e-01	2.344224954222469126e+00	2.579957596943272868e+00	1.408583552657049154e+00	2.016317058177888644e+00	1.761087646723106026e+00	3.141592653589793116e+00	1.711854899390105267e+00	2.925940041778225531e-01
1.482242033445597462e+00	1.131313309304184500e+00	8.853008425418026350e-01	1.579350915281781065e+00	1.127268971610823733e+00	7.029598542231678682e-01	1.262915481026640308e+00	8.642965998659215554e-01	2.378522574597552008e+00	1.587388970139983257e+00	-3.768862941801580657e-01
1.557210760920599624e+00	2.551045834679382285e+00	1.797133080263187743e+00	8.793418586471954956e-01	2.506247729859528039e+00	1.882488305049212496e+00	1.022275569833068332e+00	1.438126008908702680e+00	9.733990946209100104e-01	4.028411646517496836e-01	-3.767175069925976505e-02
2.141079034096296407e+00	2.801400973193580501e+00	9.978729388986850024e-01	1.815704695675511404e+00	1.191217618052965443e+00	1.265386354125205504e+00	1.296287664695718211e+00	1.004376753209591744e+00	1.480091372694877006e+00	6.915184525049479225e-01	-2.522878247224107362e-01
1.731236451966351009e+00	1.659046958557007345e+00	1.625839017018692934e+00	8.489158361620701143e-01	1.235906362935287994e+00	2.012689423123374510e+00	1.969725826485482445e+00	9.312551713558276933e-01	1.507950118373086568e+00	1.519252695319220026e+00	1.667051598811815083e-01
5.187719552757017460e-01	2.005076994308880867e+00	1.396406889389411710e+00	1.820720598260348710e+00	1.123089696505846113e+00	4.728306400758144346e-01	6.586754565658758942e-01	1.591641556569485250e+00	1.595889699362850855e+00	6.531397997156292989e-01	-1.000000000000000000e+00
1.961330840319172708e+00	7.197721155822375261e-01	1.719451959317865652e+00	6.494136467771581822e-01	1.190495581349141574e+00	1.586872170678695015e+00	1.131197858379090260e+00	1.313074187373454604e+00	2.005223196908423766e+00	8.244185103000425396e-01	-2.951270803627188410e-01
2.084523272952027106e+00	1.029785373160695183e+00	2.042139629781544841e+00	2.393332096685934829e+00	8.959414024990608461e-02	1.079077395337763923e+00	2.016634379732058502e+00	1.429944448740590346e+00	1.656981492015177748e+00	8.102457626530991108e-01	-5.035923236850414764e-01
1.616314749405264761e+00	1.597582657855236565e+00	2.387622316361624808e+00	1.612852281012238986e+00	1.789061107385483851e+00	1.310643997368967417e+00	1.360832912075448098e+00	1.282166377261371171e+00	1.669759975852024514e+00	9.059750085562837674e-01	-1.289922249041351998e-01
1.743310726107530462e+00	2.898159174843869756e+00	2.226974143868798883e+00	1.231244255612376826e+00	2.311506703741081026e+00	1.312930439392735016e+00	4.057724632040857760e-01	9.115969124860686668e-01	4.277600383226145553e-01	9.423158855012470081e-01	-2.420712436531735623e-02
1.573705838215696318e+00	2.665588850725742365e+00	1.932276223652912739e+00	1.301539839316964375e+00	2.086579541010990191e+00	2.284924420653924315e-01	1.806309472987862152e+00	2.057023313976741097e+00	6.428006302057683863e-01	1.724503211536409619e+00	-2.690100585880139672e-02
1.773762968106400439e+00	1.446246152866701662e+00	2.097904898892785308e+00	2.938432499619393568e+00	1.694847653024362133e+00	1.707655130223228346e+00	1.378230960284924755e+00	1.013485298467054596e+00	1.908748570869306826e+00	6.783707925262476568e-01	-5.530715834090860206e-02
1.606924637998983663e+00	1.409888684153657534e+00	2.014616836000762135e+00	1.664948748468114692e+00	2.212491379431587912e+00	1.251618710540209900e+00	1.494947124661872850e+00	9.304770643829891608e-01	1.209888232104473715e+00	1.323564756038269064e+00	6.992246491448694812e-02
2.035331532146086531e+00	1.150768878320165278e+00	2.226151680649963271e+00	2.336837676655917129e+00	1.834936169789993965e+00	2.687150498963561951e+00	1.184555057996011795e+00	7.592759067281821261e-01	4.782415793056112863e-01	1.908789286044439315e+00	6.749390637102754553e-01
1.971189500887353896e+00	1.655930253458780532e+00	1.906846761850435223e+00	7.056427173810659870e-01	3.064395714876014587e+00	1.636083756951671297e+00	1.728562887781578850e+00	2.027985370786869801e+00	1.717217952373250256e+00	1.243311279461769780e+00	4.760887794299519804e-01
1.068126683835019408e+00	1.963168629269636867e+00	2.774404368744298743e+00	2.330120066021632130e+00	2.548632390735656283e+00	1.250897413290309679e+00	1.051620823980540242e+00	1.479689417274685725e+00	1.484040827347302249e+00	1.698576627839288644e+00	2.373947393734430200e-01
5.043592599676673949e-01	2.579963081213718201e+00	1.669670348158889484e+00	1.164936358653852366e+00	9.725496390732663032e-01	5.630624023747716755e-01	2.168221691482417945e+00	1.607888524417091292e+00	7.462211277059708214e-01	4.487287540158190202e-01	-9.313408359089243582e-01
1.352319660431558601e+00	2.661265918823901178e+00	1.614660096119865162e+00	4.573574942398246357e-01	1.436163432389407468e+00	1.394336850542721606e+00	0.000000000000000000e+00	1.525721524079320490e+00	1.326869679467140628e+00	1.490387165105509837e+00	-2.092216056566764681e-01
2.717839734285520059e+00	2.345048301561639015e+00	1.609625329549309258e+00	7.181098652523170145e-01	3.141592653589794004e+00	1.593981085658924046e+00	1.669759760337245602e+00	1.545147158655376218e+00	1.562094634340667199e+00	1.050679442260646912e+00	6.134628768086951567e-01
1.203640128522925234e+00	1.369548616580051226e+00	1.737499197114356297e+00	1.088315732178535944e+00	1.153587498457473437e+00	1.622376294250674755e+00	1.504123553612486619e+00	2.529067621785715758e+00	0.000000000000000000e+00	1.697172255637933169e+00	-1.171817228746528938e-01
2.341029669948853087e+00	4.796780161563387601e-01	1.569661180154327873e+00	1.201385030829631884e+00	7.333461659779820785e-01	1.090552068769465865e+00	9.771072624138286145e-01	2.688927826463407111e+00	1.966506353209000579e+00	1.791357042800906019e+00	-1.165211793287515007e-01
2.013257764106988201e+00	1.030167245119559816e+00	1.471193754088115924e+00	1.767320526631661615e+00	8.454949987468661776e-01	1.987192567748848449e+00	1.513148518349510585e+00	1.319342162849446609e+00	1.843296552441354930e+00	1.358593583285444995e+00	2.187890467567799035e-02
1.336580585972431123e+00	2.364148079677896419e+00	1.169810278388549563e+00	1.850526967747277540e+00	1.943626155883941831e+00	1.372189988904147340e+00	1.862065412383963725e+00	7.551171853000115952e-01	1.960118076581288893e+00	1.029471716876035670e+00	-6.022868174520934481e-02
1.235478325805421829e+00	2.299838203338405496e+00	1.373814391405876245e+00	5.196051127932691527e-01	6.431368626232741859e-01	1.922845083008963840e+00	8.724839467747927957e-01	2.690552804305763601e+00	3.119964657680924791e-01	2.013626559614310363e+00	-6.650849134260106155e-02
1.694085299972321712e+00	1.631954989628116914e+00	1.460147228026553057e+00	1.707994057149353040e+00	1.562059541135656593e+00	2.221937894412802983e+00	1.731539742509504043e+00	1.657456638111938885e+00	1.254124461667367685e+00	1.096406871094848690e+00	1.378473138471878467e-01
1.754578017066990903e+00	6.914132347508024079e-01	1.025156268890435207e+00	1.934237956404708747e+00	1.688192658320968542e+00	1.447709053576328619e+00	1.672534448369142224e+00	1.784480705725446814e+00	1.157545400759550258e+00	7.190577101098876156e-01	-2.696993187200311670e-01
1.684602271025031239e+00	1.118003509782995675e+00	1.976316169486826979e+00	3.262370005719137378e-01	2.207419254463230729e+00	1.842605071160096530e+00	1.818884446924500908e+00	2.193413121003190636e+00	2.366642773291019353e+00	1.656821337833492613e+00	3.851825573159839422e-01
4.115993816813452444e-01	9.424206349518422510e-01	1.416879441679617990e+00	1.462738876242372088e+00	1.897987027977420915e+00	1.121870940950546292e+00	1.776221085525474974e+00	1.074306868756080613e+00	1.118201479577358493e+00	3.903590785794256446e-01	-7.363299034455299541e-01
9.851489712785598263e-01	9.003864701252839442e-01	1.226773616002797329e+00	2.138293034233556877e+00	1.010483610948986311e+00	3.141592653589792672e+00	1.965044954188548854e+00	1.679692528271668817e+00	9.828627577143753680e-01	1.492533748944432803e+00	1.979331679680038647e-01
1.202405189805185515e+00	1.759456537137250809e+00	3.141592653589793116e+00	1.382431813626890715e+00	2.280085001821748669e+00	1.135443941264675294e+00	1.639628262442911044e+00	2.700858995653163230e+00	1.109730880845295919e+00	2.074303073384901719e+00	3.392574275894066904e-01
2.004557320069247695e+00	1.360450242196822312e+00	2.097702298737021742e+00	2.084982874510897144e+00	1.960993618311801079e+00	6.139637078046471519e-01	1.213290934234424689e+00	1.401309135181138643e+00	1.412676926880517936e+00	1.450874539132151364e+00	-3.127974633870611587e-02
1.673261638144458940e+00	9.099117942438595952e-01	1.961123661882088420e+00	1.847009748474107038e+00	1.923474628432505051e+00	2.208392699755877597e+00	2.174844251020951802e+00	1.856336359713314899e+00	1.415016853570821631e+00	2.573326430890502392e-01	-4.874459706710754237e-02
1.830716480983613614e+00	1.809401284619022388e+00	1.902303458766726907e+00	6.061984769996784372e-01	9.308367102294432538e-01	2.191776106028422433e+00	1.636815371084637594e+00	1.999483547779064008e+00	1.469014227456220123e+00	1.141761310415748909e+00	2.320733545969821954e-02
2.148645761906136098e+00	1.387511341879577476e+00	1.807288061551028946e+00	1.141666742302152038e+00	1.321976339717216842e+00	1.372415118594846106e+00	1.798005820016080225e+00	1.252425407775595412e+00	2.142000256978607631e+00	6.582188301677462938e-01	-1.972173926102341879e-01
1.445394210315822381e+00	1.431997355160669505e+00	2.538814583936936486e+00	1.574808746750397059e+00	2.209045918158528465e+00	6.648844969111918912e-01	1.825672676214474155e+00	2.133493782930215410e+00	1.498602777863480062e+00	1.683557581361923461e+00	7.515819022653635884e-02
1.238875074297986156e+00	2.509892451825369353e+00	3.000152979064213632e+00	1.207040540600932799e+00	1.315318031654600706e+00	2.432492663421634838e+00	2.634136353654259022e+00	1.224023077347581090e+00	1.223105439538863193e+00	9.787916608599771529e-01	2.102030361107070089e-01
7.218771761876433546e-01	1.152816953938172295e+00	1.211465974702576887e+00	9.408038215130402060e-01	1.563844045284598971e+00	1.699231405807110740e+00	2.616229318513086710e+00	9.178632998377855845e-01	1.993177144474273632e+00	1.014256209437413681e+00	-2.570329296056769186e-01
1.531277759235596836e+00	2.081709400542070654e+00	1.147250942279476771e+00	1.696997454204322686e+00	1.685522854624222022e+00	1.854545991549187089e+00	1.839296757856407893e+00	3.141592653589793116e+00	1.103824244023730250e+00	8.484265354954514393e-01	-3.987205823412831585e-02
1.172714761156279817e+00	1.364524767279039041e+00	1.410073224102792899e+00	2.227293957155274562e+00	2.444167393041679404e+00	1.215093132946742926e+00	1.148480393774885089e+00	1.864214505089241358e+00	1.150711921963943674e+00	1.457287704395363370e+00	6.603701173447440453e-03
1.689026059531248070e+00	8.047502162452080388e-01	2.593252909196463563e+00	2.626269452264161863e+00	1.214117495709815309e+00	1.325184129145065892e+00	1.837262079229904144e+00	1.776029871317173603e+00	1.814557799021200069e+00	2.177750930699210219e+00	2.655160458763914377e-01
1.451597230013289330e+00	1.222976086282159702e+00	1.008296451045797903e+00	9.650420501411691721e-01	1.564786512821119135e+00	2.637689050133375623e+00	1.342350924369801524e+00	1.704772724102141757e+00	1.444483247250109237e+00	1.747854377466464548e+00	3.169710108042962382e-01
3.141592653589793116e+00	1.378869867160491980e+00	1.490190991373909535e+00	2.132059887463480408e+00	1.997340214133148661e+00	2.669053985508480498e+00	2.020857451412642725e+00	1.329340750283136918e+00	1.777335018456000615e+00	1.706168012559251990e+00	1.000000000000000000e+00
2.075016668792539321e+00	1.984041058665462876e+00	2.332869875209591104e+00	2.214328598986499141e+00	2.420970253817476880e+00	1.948526665979261052e+00	1.558241448460292666e+00	1.655146358232393755e+00	2.114998765408415693e+00	6.988495296481014307e-01	3.325434072905701921e-01
1.792624319854746240e+00	1.459041082331250960e+00	1.770802117141289322e+00	2.286092425530510397e+00	1.700433085610276951e+00	1.586293508321290124e+00	8.235600587315011767e-01	2.041176446730454508e+00	1.807397143298217213e+00	2.257812800841034306e+00	3.963679303569767054e-01
1.369824432325290386e+00	1.816083274594550323e+00	1.890284168677991206e+00	2.482668265033690869e+00	1.527177357347531128e+00	1.726180143423290847e+00	2.035621029815556593e+00	1.680834122287879095e+00	1.208714707288113921e+00	1.227725764954902932e+00	5.245730014187421908e-02
2.233241762866895019e+00	1.089939483172855716e+00	1.827242759556364504e+00	9.852973028652516341e-01	2.307775771384002361e+00	6.422542781816323876e-01	1.316905194088349607e+00	1.803558897888996260e+00	2.311841433570055671e+00	1.091801089439386807e+00	-4.683136138884069766e-02
1.215179660981444476e+00	2.784927441609084120e+00	9.710963841159114818e-01	0.000000000000000000e+00	1.851015588662834332e+00	1.256407505631895738e+00	1.032139177957239529e+00	2.016775354168856005e+00	1.587160017665819378e+00	8.311212259021425464e-01	-3.557740175021841811e-01
7.619701722643440478e-01	2.196919682117276729e+00	2.107337938517627407e+00	1.380383250594157785e+00	2.701958355219309382e+00	9.147694429894672741e-01	7.215142222070778377e-01	1.115176888602126493e+00	1.428493538169975263e+00	1.253488579920976287e+00	-1.598519586665572145e-01
1.411415031458697733e+00	1.893558472188928254e+00	1.077492752423382605e+00	2.394775826576966526e+00	1.535129094637986524e+00	2.230354459134391565e+00	1.872285654494781015e+00	1.854773759724094528e+00	1.765882682354252831e+00	1.360395822474818717e+00	2.094288073017851470e-01
1.963912386406731159e+00	2.463143922546726206e+00	1.861657653833758141e+00	1.911713800966685861e+00	1.530540806929410413e+00	2.424513160141484214e+00	1.244547851079181866e+00	2.720265325416215685e+00	1.431469666607115165e+00	3.777448346676928193e-01	5.069891839872919803e-02
1.642262476144557004e+00	1.291322802501438716e+00	2.210467754861690448e+00	1.016523677736138165e+00	1.314906110926866711e+00	4.219132891624655102e-01	1.382576314074831281e+00	0.000000000000000000e+00	5.850571026783422113e-01	1.523975075489555131e+00	-3.675671915245615207e-01
2.053339498615599723e+00	1.936347263522411488e+00	1.231591647303640125e+00	1.414218136360455569e+00	1.582647454575578427e+00	8.616740905573415654e-01	2.587216156010006429e+00	2.125594371647456793e+00	1.332336278938666130e+00	1.140259831494385478e+00	-5.623440407640922789e-02
1.692438569106101687e+00	4.981310789385624549e-01	1.621382603931313504e+00	9.972210285322244960e-01	9.788922040313657869e-01	1.389298728025026408e+00	2.768486536586394209e+00	1.973304892106281683e+00	1.140318656395156394e+00	1.425718603515550464e+00	-1.195723788643223706e-01
2.436827576766631864e+00	2.227335176574213982e+00	1.787527495905781416e+00	1.020262678169484571e+00	2.007220226028467724e+00	1.795023644545637564e+00	2.212584902569477485e+00	1.969653425860243612e+00	2.028941965913413359e+00	8.462094669747159958e-01	3.313931479073826125e-01
2.385599578639618024e+00	1.803520574503693741e+00	2.879047216213467486e+00	9.924851050316683132e-01	2.635006099119625578e+00	1.677396645329662483e+00	1.259931071330192331e+00	1.249117673592484490e+00	1.277845970955301835e+00	1.348080478460362386e+00	5.407554037884803044e-01
1.888979709396170215e+00	1.353901985084555060e+00	1.742047313745906489e+00	2.854002262365090914e+00	2.629911998490782388e+00	1.820788435973978103e+00	1.684588545632122125e+00	1.637966193855139752e+00	1.789870542306080781e+00	5.911640147187008365e-01	2.055865305855053560e-01
1.401326810051131799e+00	7.156542463397652654e-01	1.971426373171182966e+00	1.871078797279031036e+00	1.292520958612991322e+00	2.505028078955827020e+00	9.061547054179658334e-01	6.178030836186459984e-01	1.576551303562186312e+00	1.673941760890244490e+00	1.849486015363113189e-01
2.614692670655448303e+00	1.420832255715021253e+00	2.339371534492361793e+00	1.420268492858986376e+00	1.480395149560243651e+00	2.089835757539168615e+00	2.062985987278792788e+00	5.456777075788821207e-01	2.263052993429728321e+00	1.848133295062070358e+00	6.705496692769876699e-01
